geo_description,label,year,description,estimate,moe,se,cv,file
"Durham County, NC",HD01_VD04,2006,Estimate; Male: - 18 to 24 years: - Less than 9th grade,741,532.6,271.73,36.67,age group
"Forsyth County, NC",HD01_VD04,2006,Estimate; Male: - 18 to 24 years: - Less than 9th grade,609,489.7,249.85,41.03,age group
"Guilford County, NC",HD01_VD04,2006,Estimate; Male: - 18 to 24 years: - Less than 9th grade,628,438.47,223.71,35.62,age group
United States,HD01_VD05,2006,"Estimate; Male: - 18 to 24 years: - 9th to 12th grade, no diploma",2686592,33342.64,17011.55,0.63,age group
North Carolina,HD01_VD05,2006,"Estimate; Male: - 18 to 24 years: - 9th to 12th grade, no diploma",79138,5360.51,2734.95,3.46,age group
"Durham County, NC",HD01_VD05,2006,"Estimate; Male: - 18 to 24 years: - 9th to 12th grade, no diploma",2855,1005.62,513.07,17.97,age group
"Forsyth County, NC",HD01_VD05,2006,"Estimate; Male: - 18 to 24 years: - 9th to 12th grade, no diploma",3011,867.4,442.55,14.7,age group
"Guilford County, NC",HD01_VD05,2006,"Estimate; Male: - 18 to 24 years: - 9th to 12th grade, no diploma",2981,1227.23,626.14,21,age group
United States,HD01_VD06,2006,Estimate; Male: - 18 to 24 years: - High school graduate (includes equivalency),5526450,50186.72,25605.47,0.46,age group
North Carolina,HD01_VD06,2006,Estimate; Male: - 18 to 24 years: - High school graduate (includes equivalency),168976,7589.79,3872.34,2.29,age group
"Durham County, NC",HD01_VD06,2006,Estimate; Male: - 18 to 24 years: - High school graduate (includes equivalency),1870,898.38,458.36,24.51,age group
"Forsyth County, NC",HD01_VD06,2006,Estimate; Male: - 18 to 24 years: - High school graduate (includes equivalency),6092,1646.64,840.12,13.79,age group
"Guilford County, NC",HD01_VD06,2006,Estimate; Male: - 18 to 24 years: - High school graduate (includes equivalency),7201,1341.62,684.5,9.51,age group
United States,HD01_VD07,2006,"Estimate; Male: - 18 to 24 years: - Some college, no degree",4929672,37430.64,19097.27,0.39,age group
North Carolina,HD01_VD07,2006,"Estimate; Male: - 18 to 24 years: - Some college, no degree",134711,7206.13,3676.6,2.73,age group
"Durham County, NC",HD01_VD07,2006,"Estimate; Male: - 18 to 24 years: - Some college, no degree",5425,1093.79,558.06,10.29,age group
"Forsyth County, NC",HD01_VD07,2006,"Estimate; Male: - 18 to 24 years: - Some college, no degree",4002,1084.26,553.19,13.82,age group
"Guilford County, NC",HD01_VD07,2006,"Estimate; Male: - 18 to 24 years: - Some college, no degree",9084,1521.53,776.29,8.55,age group
United States,HD01_VD08,2006,Estimate; Male: - 18 to 24 years: - Associate's degree,641453,15664.51,7992.1,1.25,age group
North Carolina,HD01_VD08,2006,Estimate; Male: - 18 to 24 years: - Associate's degree,16091,2698.72,1376.9,8.56,age group
"Durham County, NC",HD01_VD08,2006,Estimate; Male: - 18 to 24 years: - Associate's degree,343,375.32,191.49,55.83,age group
"Forsyth County, NC",HD01_VD08,2006,Estimate; Male: - 18 to 24 years: - Associate's degree,346,266.89,136.17,39.36,age group
"Guilford County, NC",HD01_VD08,2006,Estimate; Male: - 18 to 24 years: - Associate's degree,480,496.85,253.49,52.81,age group
United States,HD01_VD09,2006,Estimate; Male: - 18 to 24 years: - Bachelor's degree,976599,20221.96,10317.33,1.06,age group
North Carolina,HD01_VD09,2006,Estimate; Male: - 18 to 24 years: - Bachelor's degree,28231,3588.77,1831.01,6.49,age group
"Durham County, NC",HD01_VD09,2006,Estimate; Male: - 18 to 24 years: - Bachelor's degree,2138,942.47,480.85,22.49,age group
"Forsyth County, NC",HD01_VD09,2006,Estimate; Male: - 18 to 24 years: - Bachelor's degree,1394,679.15,346.51,24.86,age group
"Guilford County, NC",HD01_VD09,2006,Estimate; Male: - 18 to 24 years: - Bachelor's degree,1598,758.98,387.23,24.23,age group
United States,HD01_VD10,2006,Estimate; Male: - 18 to 24 years: - Graduate or professional degree,63923,6237.45,3182.37,4.98,age group
North Carolina,HD01_VD10,2006,Estimate; Male: - 18 to 24 years: - Graduate or professional degree,2024,981.79,500.91,24.75,age group
"Durham County, NC",HD01_VD10,2006,Estimate; Male: - 18 to 24 years: - Graduate or professional degree,304,380.09,193.92,63.79,age group
"Forsyth County, NC",HD01_VD10,2006,Estimate; Male: - 18 to 24 years: - Graduate or professional degree,52,102.47,52.28,100.54,age group
"Guilford County, NC",HD01_VD10,2006,Estimate; Male: - 18 to 24 years: - Graduate or professional degree,269,403.91,206.08,76.61,age group
United States,HD01_VD11,2006,Estimate; Male: - 25 to 34 years:,20249512,31464.85,16053.49,0.08,age group
North Carolina,HD01_VD11,2006,Estimate; Male: - 25 to 34 years:,603919,6861.79,3500.91,0.58,age group
"Durham County, NC",HD01_VD11,2006,Estimate; Male: - 25 to 34 years:,20457,366.98,187.23,0.92,age group
"Forsyth County, NC",HD01_VD11,2006,Estimate; Male: - 25 to 34 years:,21730,336,171.43,0.79,age group
"Guilford County, NC",HD01_VD11,2006,Estimate; Male: - 25 to 34 years:,28915,590.98,301.52,1.04,age group
United States,HD01_VD12,2006,Estimate; Male: - 25 to 34 years: - Less than 9th grade,1108701,21842.38,11144.07,1.01,age group
North Carolina,HD01_VD12,2006,Estimate; Male: - 25 to 34 years: - Less than 9th grade,43569,4880.34,2489.97,5.72,age group
"Durham County, NC",HD01_VD12,2006,Estimate; Male: - 25 to 34 years: - Less than 9th grade,2574,1040.17,530.7,20.62,age group
"Forsyth County, NC",HD01_VD12,2006,Estimate; Male: - 25 to 34 years: - Less than 9th grade,2027,1068.77,545.29,26.9,age group
"Guilford County, NC",HD01_VD12,2006,Estimate; Male: - 25 to 34 years: - Less than 9th grade,2192,825.7,421.28,19.22,age group
United States,HD01_VD13,2006,"Estimate; Male: - 25 to 34 years: - 9th to 12th grade, no diploma",2178986,35569.53,18147.72,0.83,age group
North Carolina,HD01_VD13,2006,"Estimate; Male: - 25 to 34 years: - 9th to 12th grade, no diploma",75966,6491.23,3311.85,4.36,age group
"Durham County, NC",HD01_VD13,2006,"Estimate; Male: - 25 to 34 years: - 9th to 12th grade, no diploma",2128,1276.09,651.07,30.6,age group
"Forsyth County, NC",HD01_VD13,2006,"Estimate; Male: - 25 to 34 years: - 9th to 12th grade, no diploma",2789,1185.53,604.86,21.69,age group
"Guilford County, NC",HD01_VD13,2006,"Estimate; Male: - 25 to 34 years: - 9th to 12th grade, no diploma",2584,863.83,440.73,17.06,age group
United States,HD01_VD14,2006,Estimate; Male: - 25 to 34 years: - High school graduate (includes equivalency),6233048,47839.49,24407.9,0.39,age group
North Carolina,HD01_VD14,2006,Estimate; Male: - 25 to 34 years: - High school graduate (includes equivalency),184167,9013.62,4598.79,2.5,age group
"Durham County, NC",HD01_VD14,2006,Estimate; Male: - 25 to 34 years: - High school graduate (includes equivalency),4865,1570.38,801.21,16.47,age group
"Forsyth County, NC",HD01_VD14,2006,Estimate; Male: - 25 to 34 years: - High school graduate (includes equivalency),5243,1409.53,719.15,13.72,age group
"Guilford County, NC",HD01_VD14,2006,Estimate; Male: - 25 to 34 years: - High school graduate (includes equivalency),6035,1622.81,827.96,13.72,age group
United States,HD01_VD15,2006,"Estimate; Male: - 25 to 34 years: - Some college, no degree",4078675,41942.81,21399.39,0.52,age group
North Carolina,HD01_VD15,2006,"Estimate; Male: - 25 to 34 years: - Some college, no degree",115352,5888.34,3004.26,2.6,age group
"Durham County, NC",HD01_VD15,2006,"Estimate; Male: - 25 to 34 years: - Some college, no degree",2810,1165.28,594.53,21.16,age group
"Forsyth County, NC",HD01_VD15,2006,"Estimate; Male: - 25 to 34 years: - Some college, no degree",4037,1285.62,655.93,16.25,age group
"Guilford County, NC",HD01_VD15,2006,"Estimate; Male: - 25 to 34 years: - Some college, no degree",7884,1635.91,834.65,10.59,age group
United States,HD01_VD16,2006,Estimate; Male: - 25 to 34 years: - Associate's degree,1463533,21886.47,11166.57,0.76,age group
North Carolina,HD01_VD16,2006,Estimate; Male: - 25 to 34 years: - Associate's degree,40883,4790.98,2444.38,5.98,age group
"Durham County, NC",HD01_VD16,2006,Estimate; Male: - 25 to 34 years: - Associate's degree,1056,664.85,339.21,32.12,age group
"Forsyth County, NC",HD01_VD16,2006,Estimate; Male: - 25 to 34 years: - Associate's degree,1573,890.04,454.1,28.87,age group
"Guilford County, NC",HD01_VD16,2006,Estimate; Male: - 25 to 34 years: - Associate's degree,1626,733.96,374.47,23.03,age group
United States,HD01_VD17,2006,Estimate; Male: - 25 to 34 years: - Bachelor's degree,3818398,37176.85,18967.78,0.5,age group
North Carolina,HD01_VD17,2006,Estimate; Male: - 25 to 34 years: - Bachelor's degree,106505,6454.3,3293.01,3.09,age group
"Durham County, NC",HD01_VD17,2006,Estimate; Male: - 25 to 34 years: - Bachelor's degree,4114,1024.68,522.8,12.71,age group
"Forsyth County, NC",HD01_VD17,2006,Estimate; Male: - 25 to 34 years: - Bachelor's degree,4746,1142.64,582.98,12.28,age group
"Guilford County, NC",HD01_VD17,2006,Estimate; Male: - 25 to 34 years: - Bachelor's degree,6632,1444.09,736.78,11.11,age group
United States,HD01_VD18,2006,Estimate; Male: - 25 to 34 years: - Graduate or professional degree,1368171,25644.43,13083.89,0.96,age group
North Carolina,HD01_VD18,2006,Estimate; Male: - 25 to 34 years: - Graduate or professional degree,37477,4220.26,2153.19,5.75,age group
"Durham County, NC",HD01_VD18,2006,Estimate; Male: - 25 to 34 years: - Graduate or professional degree,2910,972.26,496.05,17.05,age group
"Forsyth County, NC",HD01_VD18,2006,Estimate; Male: - 25 to 34 years: - Graduate or professional degree,1315,571.91,291.79,22.19,age group
"Guilford County, NC",HD01_VD18,2006,Estimate; Male: - 25 to 34 years: - Graduate or professional degree,1962,700.6,357.45,18.22,age group
United States,HD01_VD19,2006,Estimate; Male: - 35 to 44 years:,21948874,23366.3,11921.58,0.05,age group
North Carolina,HD01_VD19,2006,Estimate; Male: - 35 to 44 years:,660435,5746.55,2931.91,0.44,age group
"Durham County, NC",HD01_VD19,2006,Estimate; Male: - 35 to 44 years:,20111,749.45,382.37,1.9,age group
"Forsyth County, NC",HD01_VD19,2006,Estimate; Male: - 35 to 44 years:,24571,823.32,420.06,1.71,age group
"Guilford County, NC",HD01_VD19,2006,Estimate; Male: - 35 to 44 years:,33392,786.38,401.21,1.2,age group
United States,HD01_VD20,2006,Estimate; Male: - 35 to 44 years: - Less than 9th grade,1147819,23201.87,11837.69,1.03,age group
North Carolina,HD01_VD20,2006,Estimate; Male: - 35 to 44 years: - Less than 9th grade,33582,4327.49,2207.9,6.57,age group
"Durham County, NC",HD01_VD20,2006,Estimate; Male: - 35 to 44 years: - Less than 9th grade,616,489.7,249.85,40.56,age group
"Forsyth County, NC",HD01_VD20,2006,Estimate; Male: - 35 to 44 years: - Less than 9th grade,1125,749.45,382.37,33.99,age group
"Guilford County, NC",HD01_VD20,2006,Estimate; Male: - 35 to 44 years: - Less than 9th grade,880,534.98,272.95,31.02,age group
United States,HD01_VD21,2006,"Estimate; Male: - 35 to 44 years: - 9th to 12th grade, no diploma",2045271,29252.26,14924.62,0.73,age group
North Carolina,HD01_VD21,2006,"Estimate; Male: - 35 to 44 years: - 9th to 12th grade, no diploma",70997,5841.87,2980.55,4.2,age group
"Durham County, NC",HD01_VD21,2006,"Estimate; Male: - 35 to 44 years: - 9th to 12th grade, no diploma",2861,918.64,468.69,16.38,age group
"Forsyth County, NC",HD01_VD21,2006,"Estimate; Male: - 35 to 44 years: - 9th to 12th grade, no diploma",1834,1013.96,517.33,28.21,age group
"Guilford County, NC",HD01_VD21,2006,"Estimate; Male: - 35 to 44 years: - 9th to 12th grade, no diploma",2732,1123.57,573.25,20.98,age group
United States,HD01_VD22,2006,Estimate; Male: - 35 to 44 years: - High school graduate (includes equivalency),6804052,47781.11,24378.12,0.36,age group
North Carolina,HD01_VD22,2006,Estimate; Male: - 35 to 44 years: - High school graduate (includes equivalency),210486,9626.04,4911.24,2.33,age group
"Durham County, NC",HD01_VD22,2006,Estimate; Male: - 35 to 44 years: - High school graduate (includes equivalency),5182,1298.72,662.61,12.79,age group
"Forsyth County, NC",HD01_VD22,2006,Estimate; Male: - 35 to 44 years: - High school graduate (includes equivalency),7959,1352.34,689.97,8.67,age group
"Guilford County, NC",HD01_VD22,2006,Estimate; Male: - 35 to 44 years: - High school graduate (includes equivalency),8753,1513.19,772.04,8.82,age group
United States,HD01_VD23,2006,"Estimate; Male: - 35 to 44 years: - Some college, no degree",4054421,38414.81,19599.39,0.48,age group
North Carolina,HD01_VD23,2006,"Estimate; Male: - 35 to 44 years: - Some college, no degree",123765,6246.98,3187.23,2.58,age group
"Durham County, NC",HD01_VD23,2006,"Estimate; Male: - 35 to 44 years: - Some college, no degree",3158,1335.66,681.46,21.58,age group
"Forsyth County, NC",HD01_VD23,2006,"Estimate; Male: - 35 to 44 years: - Some college, no degree",3881,1097.36,559.88,14.43,age group
"Guilford County, NC",HD01_VD23,2006,"Estimate; Male: - 35 to 44 years: - Some college, no degree",8259,1348.77,688.15,8.33,age group
United States,HD01_VD24,2006,Estimate; Male: - 35 to 44 years: - Associate's degree,1655229,23489.02,11984.19,0.72,age group
North Carolina,HD01_VD24,2006,Estimate; Male: - 35 to 44 years: - Associate's degree,52914,4684.94,2390.28,4.52,age group
"Durham County, NC",HD01_VD24,2006,Estimate; Male: - 35 to 44 years: - Associate's degree,792,512.34,261.4,33.01,age group
"Forsyth County, NC",HD01_VD24,2006,Estimate; Male: - 35 to 44 years: - Associate's degree,2259,769.7,392.7,17.38,age group
"Guilford County, NC",HD01_VD24,2006,Estimate; Male: - 35 to 44 years: - Associate's degree,1725,695.83,355.02,20.58,age group
United States,HD01_VD25,2006,Estimate; Male: - 35 to 44 years: - Bachelor's degree,4019304,38585.19,19686.32,0.49,age group
North Carolina,HD01_VD25,2006,Estimate; Male: - 35 to 44 years: - Bachelor's degree,115708,6549.62,3341.64,2.89,age group
"Durham County, NC",HD01_VD25,2006,Estimate; Male: - 35 to 44 years: - Bachelor's degree,3609,1128.34,575.68,15.95,age group
"Forsyth County, NC",HD01_VD25,2006,Estimate; Male: - 35 to 44 years: - Bachelor's degree,4964,1208.17,616.41,12.42,age group
"Guilford County, NC",HD01_VD25,2006,Estimate; Male: - 35 to 44 years: - Bachelor's degree,7593,1495.32,762.92,10.05,age group
United States,HD01_VD26,2006,Estimate; Male: - 35 to 44 years: - Graduate or professional degree,2222778,25133.28,12823.1,0.58,age group
North Carolina,HD01_VD26,2006,Estimate; Male: - 35 to 44 years: - Graduate or professional degree,52983,3900.94,1990.28,3.76,age group
"Durham County, NC",HD01_VD26,2006,Estimate; Male: - 35 to 44 years: - Graduate or professional degree,3893,1040.17,530.7,13.63,age group
"Forsyth County, NC",HD01_VD26,2006,Estimate; Male: - 35 to 44 years: - Graduate or professional degree,2549,816.17,416.41,16.34,age group
"Guilford County, NC",HD01_VD26,2006,Estimate; Male: - 35 to 44 years: - Graduate or professional degree,3450,985.36,502.73,14.57,age group
United States,HD01_VD27,2006,Estimate; Male: - 45 to 64 years:,36554880,25829.11,13178.12,0.04,age group
North Carolina,HD01_VD27,2006,Estimate; Male: - 45 to 64 years:,1082775,5106.72,2605.47,0.24,age group
"Durham County, NC",HD01_VD27,2006,Estimate; Male: - 45 to 64 years:,26022,812.6,414.59,1.59,age group
"Forsyth County, NC",HD01_VD27,2006,Estimate; Male: - 45 to 64 years:,39908,776.85,396.35,0.99,age group
"Guilford County, NC",HD01_VD27,2006,Estimate; Male: - 45 to 64 years:,56180,1092.6,557.45,0.99,age group
United States,HD01_VD28,2006,Estimate; Male: - 45 to 64 years: - Less than 9th grade,2011030,25354.89,12936.17,0.64,age group
North Carolina,HD01_VD28,2006,Estimate; Male: - 45 to 64 years: - Less than 9th grade,56724,4749.28,2423.1,4.27,age group
"Durham County, NC",HD01_VD28,2006,Estimate; Male: - 45 to 64 years: - Less than 9th grade,755,644.6,328.88,43.56,age group
